,avg,store
0,53.67002510108582,148.0
1,53.79511708698647,898.0
2,53.77954248553257,790.0
3,53.892452348889,625.0
4,54.032123566272126,938.0
5,53.83275317240884,
6,53.612108226405496,652.0
7,53.858814765824874,781.0
8,53.715336763837506,350.0
9,53.764315116876446,874.0
10,53.737175227770834,554.0
11,53.81264252277611,278.0
12,54.05350353979274,424.0
13,53.68546955839861,946.0
14,53.766188292641594,734.0
15,53.699756207336286,92.0
16,53.71010370585542,236.0
17,53.77402713195034,770.0
18,53.924988626523195,22.0
19,53.80754316754165,919.0
20,53.783925331237036,998.0
21,53.76420441336354,949.0
22,53.771846101084,932.0
23,53.79167757066631,764.0
24,53.855763122360514,784.0
25,53.88105021522499,475.0
26,53.97977102790523,454.0
27,53.59884782290702,638.0
28,53.81674665422841,775.0
29,53.60279627059674,838.0
30,53.79662312728628,940.0
31,53.703357866091345,505.0
32,53.80795956213404,502.0
33,53.88020662806947,280.0
34,53.92113167788038,88.0
35,53.77424557584738,188.0
36,53.82752191970466,700.0
37,53.80186583346314,328.0
38,53.88540940805412,634.0
39,53.56714095671648,658.0
40,53.48057552739045,650.0
41,54.03946966425823,802.0
42,53.52703362030876,578.0
43,53.70373803111909,226.0
44,53.73409703153488,710.0
45,53.909745733625705,187.0
46,53.61207701283547,914.0
47,53.81970545236045,859.0
48,53.868795170756435,842.0
49,53.88655064828308,61.0
50,53.78577547988584,244.0
51,53.650812077793134,160.0
52,53.77806444219455,766.0
53,53.949480669921726,728.0
54,53.85699163080005,644.0
55,53.780231383280935,602.0
56,53.814959955953505,824.0
57,53.73564586298574,691.0
58,53.79396094275438,508.0
59,53.72012862269588,242.0
60,53.71185729764622,800.0
61,53.72895068555941,331.0
62,53.83371550662707,769.0
63,53.68122360346184,266.0
64,53.77466211025668,104.0
65,53.894984532917185,796.0
66,54.03061185570305,397.0
67,53.72454287377495,841.0
68,53.86197974583714,91.0
69,53.84409933737719,427.0
70,53.768507693304095,283.0
71,53.892776127170364,562.0
72,53.799634561410855,686.0
73,53.7656401679916,361.0
74,53.850956725420154,472.0
75,53.766493245492285,446.0
76,53.84441863616652,86.0
77,53.59072170467186,823.0
78,53.861481417463274,343.0
79,53.87316181475599,50.0
80,53.7307254907624,253.0
81,53.8047791321933,692.0
82,53.748885383040275,14.0
83,53.77017844998224,661.0
84,53.838009724465536,512.0
85,53.94471387935578,340.0
86,53.6538938915156,356.0
87,53.71746083084962,13.0
88,53.900888607950556,722.0
89,53.660133176526244,724.0
90,53.68774716692578,458.0
91,53.74426690460114,2.0
92,53.636962250532925,199.0
93,53.7969346316898,128.0
94,53.76002729909572,344.0
95,53.680298983126605,595.0
96,53.779251775771726,745.0
97,53.62331588047803,740.0
98,53.63006396423172,410.0
99,53.93137452692544,872.0
100,53.82313558784788,355.0
101,53.65315687789799,637.0
102,53.94063023358308,808.0
103,53.690530013332165,856.0
104,53.82668209765392,301.0
105,53.93338218377791,38.0
106,53.629664142862495,193.0
107,53.711002545336044,164.0
108,53.93431526604708,548.0
109,53.66319913664747,922.0
110,53.91232257451993,787.0
111,53.9949762244668,250.0
112,53.96772290751434,619.0
113,53.842985654579735,709.0
114,53.981344720897255,20.0
115,53.90047699339766,865.0
116,53.80909939937589,319.0
117,53.716463303809135,985.0
118,53.76685846660914,1.0
119,53.96992618743967,76.0
120,53.81721995598357,58.0
121,53.97391328380537,8.0
122,53.91176331303572,718.0
123,54.00731466688627,934.0
124,53.734682017362545,814.0
125,53.81055050147797,668.0
126,53.81234034097683,346.0
127,53.767507509926915,850.0
128,53.962284450694845,229.0
129,53.59551320682337,481.0
130,53.894662861528374,559.0
131,53.80860277017959,1002.0
132,53.714102288517836,788.0
133,53.755245601281345,304.0
134,53.76013267238773,448.0
135,53.76929009199109,926.0
136,53.86572985875289,80.0
137,53.84727237631407,146.0
138,53.895168303409896,382.0
139,53.98320535528235,514.0
140,53.880672227645846,854.0
141,53.81123202069812,170.0
142,53.685955152580064,712.0
143,53.86944805387621,799.0
144,53.8300353765683,916.0
145,53.92986667773136,262.0
146,54.10042502662537,320.0
147,53.59732656656321,97.0
148,53.860729337124155,415.0
149,53.8039825,976.0
150,53.82648190336575,560.0
151,53.700146411303244,547.0
152,53.682543112210816,589.0
153,53.86951356744278,452.0
154,53.64034590356397,830.0
155,53.527031010008734,982.0
156,53.72700193114402,682.0
157,53.718876042267816,44.0
158,53.786493574687604,988.0
159,53.58093511501201,715.0
160,53.51608751598465,235.0
161,53.75054812816005,601.0
162,53.84409136508279,82.0
163,54.017032659849264,763.0
164,53.96199694648451,376.0
165,53.59929813775019,214.0
166,53.944177155610596,847.0
167,53.385991406833405,685.0
168,53.872931677931874,358.0
169,53.907365573956014,412.0
170,53.983779555565924,973.0
171,54.08779432471458,566.0
172,53.626928330288735,26.0
173,53.76355198628272,532.0
174,53.522019277909344,85.0
175,53.76413884070367,457.0
176,53.74577611309412,535.0
177,53.6870525909451,592.0
178,54.00772843243979,259.0
179,53.7454985316211,232.0
180,53.695262209049496,310.0
181,53.8018287295623,28.0
182,53.86237041373499,832.0
183,53.805126782628356,907.0
184,53.710396944114066,584.0
185,53.79734532584231,746.0
186,53.68099290279106,398.0
187,53.86236189716551,56.0
188,53.854173278555905,151.0
189,53.826093873560026,820.0
190,53.776369456214034,74.0
191,53.77595208790961,574.0
192,53.89514683500299,616.0
193,53.86390024990454,34.0
194,53.841455964620586,868.0
