,avg,store
0,53.80621064541704,1.0
1,53.781071199253674,2.0
2,53.83391245020009,8.0
3,53.81775853045845,13.0
4,53.81364296523702,14.0
5,53.853130241577716,20.0
6,53.82868101458823,22.0
7,53.80427836118812,25.0
8,53.7977577083069,26.0
9,53.77943157445537,28.0
10,53.833514946687835,34.0
11,53.76135106484876,38.0
12,53.789810195884606,44.0
13,53.83187909660104,46.0
14,53.795556695191806,50.0
15,53.8215839694445,56.0
16,53.671700865221446,58.0
17,53.81027768562904,61.0
18,53.77055721972229,64.0
19,53.84927661430204,74.0
20,53.808176761029976,76.0
21,53.837870598676794,80.0
22,53.80310872394144,82.0
23,53.79549593459591,85.0
24,53.81168257920443,86.0
25,53.821463860541236,88.0
26,53.788357566738554,91.0
27,53.79845044578098,92.0
28,53.83472108114792,94.0
29,53.78872724513956,97.0
30,53.76746735397475,104.0
31,53.771179102219165,118.0
32,53.79767884440037,122.0
33,53.81519878984341,128.0
34,53.77857465946087,134.0
35,53.80949038060203,136.0
36,53.83326700568442,139.0
37,53.79249286498979,146.0
38,53.826908119763644,148.0
39,53.80125321221588,151.0
40,53.82416144035752,154.0
41,53.835144018402694,157.0
42,53.80663591553469,160.0
43,53.826259604515506,163.0
44,53.86500614363533,164.0
45,53.80773490096852,170.0
46,53.87031882149173,187.0
47,53.78757715657062,188.0
48,53.77690984740797,193.0
49,53.8202982819867,194.0
50,53.80000139806373,199.0
51,53.82832612610338,205.0
52,53.82435196287723,206.0
53,53.774546816737846,208.0
54,53.808301785280754,211.0
55,53.782005419833105,214.0
56,53.83882758641388,224.0
57,53.76898453771198,226.0
58,53.80896212338408,229.0
59,53.78718957369549,232.0
60,53.82114588179918,235.0
61,53.82691288353732,236.0
62,53.79668466687566,242.0
63,53.80254702147495,244.0
64,53.78931533861055,248.0
65,53.84626508056828,250.0
66,53.80481064451929,253.0
67,53.85353840885572,259.0
68,53.79961417387181,260.0
69,53.81245346322917,262.0
70,53.80723992776623,265.0
71,53.739964862517105,266.0
72,53.79086799982933,278.0
73,53.82030051928062,280.0
74,53.8080038372346,283.0
75,53.796500901950544,295.0
76,53.77837447640706,301.0
77,53.80055208191396,304.0
78,53.8302000036709,310.0
79,53.77248118992176,316.0
80,53.82566950197476,319.0
81,53.851111003806714,320.0
82,53.84120281853572,325.0
83,53.806234204749856,328.0
84,53.79810033124962,331.0
85,53.82131602189367,332.0
86,53.83154892622105,340.0
87,53.81589504921477,343.0
88,53.8419629910955,344.0
89,53.75701634613683,346.0
90,53.8093945302768,350.0
91,53.82558599996241,352.0
92,53.83360402045899,355.0
93,53.810657852745024,356.0
94,53.79535233916408,358.0
95,53.82420214106264,361.0
96,53.779543367936455,367.0
97,53.79141869782251,374.0
98,53.78368137387501,376.0
99,53.81433121426416,382.0
100,53.8191434779101,385.0
101,53.844743938978006,397.0
102,53.81350944772844,398.0
103,53.841620350807645,403.0
104,53.80592345040528,410.0
105,53.81891137160563,412.0
106,53.813419909990685,415.0
107,53.82365802712101,418.0
108,53.809461113669954,421.0
109,53.796910225545936,424.0
110,53.799288257790145,427.0
111,53.79175935705304,430.0
112,53.81003204140565,446.0
113,53.8280873853625,448.0
114,53.77463746432507,452.0
115,53.816224251791404,454.0
116,53.79499730122219,457.0
117,53.815052907710445,458.0
118,53.83116681848923,463.0
119,53.78207879380013,472.0
120,53.820924667216374,475.0
121,53.78703861493785,476.0
122,53.85260024281035,481.0
123,53.78348830368607,484.0
124,53.829414312718136,502.0
125,53.81380123883701,505.0
126,53.82312320885139,508.0
127,53.79505287624134,512.0
128,53.79828947560532,514.0
129,53.78943540092879,520.0
130,53.8436004740999,524.0
131,53.71824495175552,526.0
132,53.808827332227615,532.0
133,53.826488467229524,535.0
134,53.79824228492386,536.0
135,53.80587640447914,547.0
136,53.78670305696523,548.0
137,53.823525161013606,554.0
138,53.76982529430578,559.0
139,53.75216527739802,560.0
140,53.7997793049573,562.0
141,53.81146769837466,566.0
142,53.818209689550685,568.0
143,53.80439459477916,574.0
144,53.804708685642666,578.0
145,53.81204980580806,580.0
146,53.806261785499814,584.0
147,53.78518159278813,589.0
148,53.789210812950614,592.0
149,53.81355162534442,595.0
150,53.80894779755806,598.0
151,53.75173105430253,601.0
152,53.82194795842709,602.0
153,53.82120252076361,608.0
154,53.80673530156116,614.0
155,53.7860226039344,616.0
156,53.81300338932592,619.0
157,53.843957107294685,625.0
158,53.77906642958688,634.0
159,53.83270697972689,637.0
160,53.78705452534883,638.0
161,53.81174788831006,644.0
162,53.81320676403409,650.0
163,53.741805771966405,652.0
164,53.78877652636242,655.0
165,53.827354770646544,658.0
166,53.805095779461695,661.0
167,53.80423886315083,668.0
168,53.789497878193934,673.0
169,53.82538211647316,682.0
170,53.79718135894894,685.0
171,53.78716895490159,686.0
172,53.803904663960516,691.0
173,53.78973072663914,692.0
174,53.84432574151912,700.0
175,53.81232865750302,704.0
176,53.80623021046347,706.0
177,53.78863315763288,709.0
178,53.79029872409868,710.0
179,53.77990942452926,712.0
180,53.787399682077705,715.0
181,53.791481186507326,718.0
182,53.77396847956924,722.0
183,53.79917225801232,724.0
184,53.83012021210447,728.0
185,53.79461881504613,734.0
186,53.795707464832745,740.0
187,53.81614697645699,745.0
188,53.80673671554565,746.0
189,53.80929411220866,748.0
190,53.75304474827322,763.0
191,53.82858008730649,764.0
192,53.78055441340733,766.0
193,53.77847352343302,769.0
194,53.80241678096972,770.0
195,53.80538202539169,775.0
196,53.873992863128144,781.0
197,53.808014814642995,784.0
198,53.800753039916124,787.0
199,53.791657398144345,788.0
200,53.8014747530221,790.0
201,53.807948104129956,793.0
202,53.81840840470407,796.0
203,53.85668763176647,799.0
204,53.78963254214627,800.0
205,53.810203195360366,802.0
206,53.79801468287153,805.0
207,53.80640573560052,808.0
208,53.7969534031037,814.0
209,53.819336273546966,820.0
210,53.82276902087576,823.0
211,53.84573094564013,824.0
212,53.78086411851864,830.0
213,53.75967732666352,832.0
214,53.773063611742955,838.0
215,53.80451949507095,841.0
216,53.791260742845374,842.0
217,53.80059774831689,847.0
218,53.77282848904748,848.0
219,53.799676087164315,850.0
220,53.833139078111465,854.0
221,53.823056687034445,856.0
222,53.82988118453282,859.0
223,53.7994555968814,862.0
224,53.80462526784944,865.0
225,53.79379524249665,868.0
226,53.830000868863856,871.0
227,53.77599388861739,872.0
228,53.8343873311587,874.0
229,53.78349849689951,880.0
230,53.80001960893631,883.0
231,53.80045884635241,898.0
232,53.77505393905129,901.0
233,53.8069544967633,904.0
234,53.798748264591175,907.0
235,53.80995000556167,914.0
236,53.79935187830043,916.0
237,53.80640227638262,919.0
238,53.841892505210154,922.0
239,53.77318099361058,925.0
240,53.787312539961064,926.0
241,53.79993927834624,928.0
242,53.79091768208263,932.0
243,53.85947972859077,934.0
244,53.82207439190995,938.0
245,53.837274711296644,940.0
246,53.808609002699505,946.0
247,53.80024360097469,949.0
248,53.80078216751352,955.0
249,53.79541119880622,956.0
250,53.8006812684513,958.0
251,53.80728079767688,968.0
252,53.80613623069921,973.0
253,53.806004018178406,976.0
254,53.80030409042156,979.0
255,53.801806622427215,982.0
256,53.811060874281935,985.0
257,53.790008996578706,988.0
258,53.81812083201726,998.0
259,53.81011163623916,1002.0
260,53.80420680162702,
