,avg,store
0,53.8063896292598,1.0
1,53.78079825071284,2.0
2,53.8324764736386,8.0
3,53.816824382154614,13.0
4,53.814830473550906,14.0
5,53.853046220319115,20.0
6,53.82933209820455,22.0
7,53.80454376017511,25.0
8,53.79802390120437,26.0
9,53.78049755948546,28.0
10,53.83342817182627,34.0
11,53.759519519725,38.0
12,53.789812980620276,44.0
13,53.83182310132135,46.0
14,53.79639633128287,50.0
15,53.82251469557061,56.0
16,53.67227577057762,58.0
17,53.810746681066725,61.0
18,53.7722463522226,64.0
19,53.84878053579753,74.0
20,53.80910545883353,76.0
21,53.83902675016355,80.0
22,53.80181698223298,82.0
23,53.7952202672874,85.0
24,53.81131270198348,86.0
25,53.821760471956985,88.0
26,53.787625495345374,91.0
27,53.798066582299704,92.0
28,53.83519061700406,94.0
29,53.78869964078049,97.0
30,53.76691610452212,104.0
31,53.77083986418402,118.0
32,53.79769902088964,122.0
33,53.81445702496403,128.0
34,53.779371273350854,134.0
35,53.80888334143937,136.0
36,53.833281783763155,139.0
37,53.79226558657107,146.0
38,53.82636903917992,148.0
39,53.80086993703841,151.0
40,53.82604626930758,154.0
41,53.835097622949036,157.0
42,53.80743067110673,160.0
43,53.82606104690049,163.0
44,53.8634067819155,164.0
45,53.808973263320844,170.0
46,53.87125339951602,187.0
47,53.788219042322325,188.0
48,53.77613233692647,193.0
49,53.819751448528976,194.0
50,53.79967757712534,199.0
51,53.82688521957043,205.0
52,53.824781002733886,206.0
53,53.774782466898934,208.0
54,53.80894158059007,211.0
55,53.78276544873358,214.0
56,53.83787021243511,224.0
57,53.7691147600141,226.0
58,53.809024947215335,229.0
59,53.78678968677617,232.0
60,53.8211710645819,235.0
61,53.827196506887624,236.0
62,53.7963561445896,242.0
63,53.80337849642107,244.0
64,53.789467842819434,248.0
65,53.84248735971423,250.0
66,53.80438131644231,253.0
67,53.85369882872197,259.0
68,53.798616320464305,260.0
69,53.812965395914766,262.0
70,53.80866394818028,265.0
71,53.7385080842832,266.0
72,53.79124820515497,278.0
73,53.8216313270958,280.0
74,53.80823133826088,283.0
75,53.794563065904484,295.0
76,53.777240929229315,301.0
77,53.80064910254282,304.0
78,53.83096209854199,310.0
79,53.77444319760377,316.0
