,avg,store
0,53.80656322117194,1.0
1,53.78239575287535,2.0
2,53.831757668280964,8.0
3,53.81723018678769,13.0
4,53.814949204552086,14.0
5,53.85234557511333,20.0
6,53.8299521599626,22.0
7,53.805889910394406,25.0
8,53.798331345153315,26.0
9,53.77981288719085,28.0
10,53.832639875494436,34.0
11,53.75802548532257,38.0
12,53.7888545693062,44.0
13,53.83314343967333,46.0
14,53.796642420357145,50.0
15,53.82252569982077,56.0
16,53.672238407326745,58.0
17,53.810308093488466,61.0
18,53.77396224016041,64.0
19,53.84920940069465,74.0
20,53.809022412623605,76.0
21,53.83961895862174,80.0
22,53.80051661015318,82.0
23,53.795475000613045,85.0
24,53.81106948159043,86.0
25,53.82164383921032,88.0
26,53.78790026163031,91.0
27,53.797419530803815,92.0
28,53.83518769055973,94.0
29,53.78940640363223,97.0
30,53.76569820246609,104.0
31,53.77060966472144,118.0
32,53.797375579048214,122.0
33,53.814708024556616,128.0
34,53.77974610566402,134.0
35,53.808927625057514,136.0
36,53.83185887911239,139.0
37,53.791832679987415,146.0
38,53.825252498143854,148.0
39,53.80156973150688,151.0
40,53.82441573726725,154.0
41,53.835211564712345,157.0
42,53.806715228585254,160.0
43,53.826049614869255,163.0
44,53.86190053586078,164.0
45,53.80979805244666,170.0
46,53.869639068386384,187.0
47,53.78761446684725,188.0
48,53.77682938616951,193.0
49,53.81980695835601,194.0
50,53.79977257272532,199.0
51,53.82580390527136,205.0
52,53.82355667461613,206.0
53,53.77512467765732,208.0
54,53.80918048820359,211.0
55,53.78272215107497,214.0
56,53.83831628635324,224.0
57,53.76923847078453,226.0
58,53.80884832648982,229.0
59,53.786410019274655,232.0
60,53.8217955517207,235.0
61,53.82780648283126,236.0
62,53.79659605812384,242.0
63,53.80250667133429,244.0
64,53.78926746180731,248.0
65,53.84265878519533,250.0
66,53.80369413511332,253.0
67,53.84987343361789,259.0
68,53.797395764293114,260.0
69,53.81175696014887,262.0
70,53.80817724777608,265.0
71,53.73858651755204,266.0
72,53.79040505567819,278.0
73,53.81977040574006,280.0
74,53.80916622476349,283.0
75,53.79475675274728,295.0
76,53.77636620983933,301.0
77,53.80022420295252,304.0
78,53.83150080508202,310.0
79,53.77531463252531,316.0
80,53.82838559560447,319.0
81,53.851663506857456,320.0
82,53.84116427097097,325.0
83,53.80565637377092,328.0
84,53.79759964465463,331.0
85,53.82136830796294,332.0
86,53.83129274904468,340.0
87,53.81580708649693,343.0
88,53.8418874907003,344.0
89,53.75763434325202,346.0
90,53.80846375480609,350.0
91,53.82619648920326,352.0
92,53.8349438471209,355.0
93,53.81064948390733,356.0
94,53.795280767929945,358.0
95,53.82669626828872,361.0
96,53.77800014532905,367.0
97,53.79182026973479,374.0
98,53.784226976354276,376.0
99,53.81456364075252,382.0
100,53.81905341734787,385.0
101,53.84410983755063,397.0
102,53.81280326696616,398.0
103,53.842969845408675,403.0
104,53.80472728331003,410.0
105,53.81764341050469,412.0
106,53.810562341550586,415.0
107,53.82377112353557,418.0
108,53.807634201998134,421.0
109,53.80007658509243,424.0
110,53.79898133048834,427.0
111,53.790217738991345,430.0
112,53.809887545167,446.0
113,53.82782739509887,448.0
114,53.771977137597716,452.0
115,53.815580097362286,454.0
116,53.79572917801046,457.0
117,53.81436069265847,458.0
118,53.83007662061994,463.0
119,53.781395315060166,472.0
120,53.821303225379836,475.0
121,53.7902980886055,476.0
122,53.85266238539876,481.0
123,53.785285711673666,484.0
124,53.828903909345755,502.0
125,53.81563138466249,505.0
126,53.82554632603938,508.0
127,53.795997271345904,512.0
128,53.80042967894255,514.0
129,53.789620994058474,520.0
130,53.844571755209984,524.0
131,53.715306337748075,526.0
132,53.81078360766508,532.0
133,53.8271937201451,535.0
134,53.801458897863824,536.0
135,53.803785756683176,547.0
136,53.786983795003835,548.0
137,53.823210919010926,554.0
138,53.770227311091055,559.0
139,53.75282314131256,560.0
140,53.8036423890874,562.0
141,53.81201080962484,566.0
142,53.81808798923933,568.0
143,53.80507792137189,574.0
144,53.805780310115246,578.0
145,53.81242312142155,580.0
146,53.806908004705406,584.0
147,53.784529235803745,589.0
148,53.78966470254352,592.0
149,53.8130562077549,595.0
150,53.810522743298655,598.0
151,53.75427814113125,601.0
152,53.82332927321119,602.0
153,53.82195042181919,608.0
154,53.806201202103175,614.0
155,53.78278879469539,616.0
156,53.811966439106456,619.0
157,53.84427102098693,625.0
158,53.78058156984986,634.0
159,53.83520210993104,637.0
160,53.78723682559638,638.0
161,53.811534799549754,644.0
162,53.81408227773201,650.0
163,53.74317583472841,652.0
164,53.789441692171835,655.0
165,53.826161013183665,658.0
166,53.80522265933681,661.0
167,53.80492303271213,668.0
168,53.79258490062122,673.0
169,53.82520053043673,682.0
170,53.799664962464256,685.0
171,53.78692265573994,686.0
172,53.80345924158491,691.0
173,53.79026121312515,692.0
174,53.844750043372166,700.0
175,53.81071480539792,704.0
176,53.80501826293803,706.0
177,53.7898564876149,709.0
178,53.79110625409289,710.0
179,53.78191048525644,712.0
180,53.78804026674592,715.0
181,53.79080450979347,718.0
182,53.77360617465931,722.0
183,53.80123949433322,724.0
184,53.83052826912611,728.0
185,53.794687198026764,734.0
186,53.7952619742422,740.0
187,53.8150262576784,745.0
188,53.806870683461334,746.0
189,53.80814822048754,748.0
190,53.75634128556962,763.0
191,53.830311789282725,764.0
192,53.78026690207251,766.0
193,53.77600051315086,769.0
194,53.80196105101028,770.0
195,53.80394098943522,775.0
196,53.87559778418893,781.0
197,53.80727485218338,784.0
