,avg,store
0,54.033463492858935,148.0
1,53.623934440389554,898.0
2,53.95573495219553,790.0
3,53.82366987553028,625.0
4,53.848361606515,938.0
5,53.817510457012055,
6,53.761837190702735,652.0
7,53.731936219574536,781.0
8,53.80353289826976,350.0
9,53.7472571731868,554.0
10,54.026936651494935,874.0
11,53.81803059108192,278.0
12,53.633665936427896,424.0
13,53.84233016965785,946.0
14,53.789837372729174,734.0
15,53.667869979333275,92.0
16,53.82570379721313,770.0
17,53.93552506243829,236.0
18,53.91535569188117,22.0
19,53.86533984888945,919.0
20,53.887073609180504,998.0
21,53.6501223375391,949.0
22,53.8658445050021,932.0
23,53.83119063606837,764.0
24,53.75701094116973,784.0
25,53.75033691777455,475.0
26,53.770478102504924,454.0
27,53.84095204070213,638.0
28,53.68562385252026,838.0
29,53.80092223699688,775.0
30,53.80696604660753,940.0
31,53.798237121947544,505.0
32,53.710808196606976,502.0
33,53.96675450355326,280.0
34,53.749910830410606,88.0
35,53.835717368743566,188.0
36,53.966223903790286,700.0
37,53.79861892367011,328.0
38,53.88000889755771,634.0
39,53.77554922307943,658.0
40,53.90452999913506,650.0
41,53.85159002736394,578.0
42,54.038908546535474,802.0
43,53.57595312417838,226.0
44,53.91880008484226,710.0
45,53.86727829557169,187.0
46,54.06397508993416,914.0
47,53.76459166782018,842.0
48,53.765389785520725,859.0
49,53.729347998939836,61.0
50,53.85289479647079,244.0
51,53.89775433605265,160.0
52,53.78235080516311,728.0
53,53.81288117674936,766.0
54,53.74154823849877,644.0
55,53.70759353810182,602.0
56,53.80496177695772,824.0
57,53.869693490191324,691.0
58,53.98087685857576,508.0
59,53.81692538483831,242.0
60,53.76458213887397,800.0
61,53.856031671538524,331.0
62,53.717593281505394,769.0
63,53.659986516620855,266.0
64,53.78663759507425,104.0
65,53.86645692434238,796.0
66,54.013010448750435,397.0
67,53.907480612349445,841.0
68,53.724876177536814,91.0
69,53.79407341952319,427.0
70,53.848770871304964,283.0
71,53.752186595005284,562.0
72,53.71782394399176,686.0
73,53.79855427806044,361.0
74,53.81890343711918,472.0
75,54.018741622889195,446.0
76,53.79875492627717,86.0
77,53.85331991068293,823.0
78,53.68216832092355,343.0
79,53.76431136336622,50.0
80,53.79972770966843,253.0
81,53.78531903215478,14.0
82,53.750668838922884,692.0
83,53.977164358374985,661.0
84,53.82395936773187,340.0
85,53.804071972946616,512.0
86,53.72321585500613,356.0
87,53.674380468082724,13.0
88,53.991375271612846,722.0
89,53.81437440033494,724.0
90,54.000958196032826,458.0
91,53.79113062154817,2.0
92,53.712860092602604,199.0
93,53.7904100017791,128.0
94,53.87340082327566,344.0
95,53.905344137136844,595.0
96,53.91805937461756,745.0
97,53.87212181369854,740.0
98,53.926289372687776,410.0
99,53.734213933352784,872.0
100,53.78132663366618,637.0
101,53.844245524459225,355.0
102,53.74066183285893,808.0
103,53.84975617309816,856.0
104,54.007651596975776,301.0
105,53.982580461289366,38.0
106,53.60492139498659,193.0
