,avg,store
0,53.90017547985836,148.0
1,53.66660628903284,898.0
2,53.729249684572224,790.0
3,53.78614651408991,625.0
4,53.8760790789529,938.0
5,53.79545265759505,
6,53.50091076547349,652.0
7,53.729660653742066,781.0
8,53.79957426485156,350.0
9,54.18326104257859,874.0
10,53.9135068577298,554.0
11,53.85099070456762,278.0
12,53.79588545293194,424.0
13,54.036310559742404,946.0
14,53.8420236452747,734.0
15,53.745114750597054,92.0
16,53.916437897053676,770.0
17,53.82006316393244,236.0
18,53.867002656067875,22.0
19,53.73156268317632,919.0
20,53.8207796974829,949.0
21,53.885896425187006,998.0
22,53.699534299666695,932.0
23,53.856202796061176,764.0
24,53.867748254506495,784.0
25,53.735281134046744,475.0
26,53.816450366519526,454.0
27,53.70870074887009,638.0
28,53.7762304681551,838.0
29,53.86257060678228,775.0
30,53.866698272160534,940.0
31,53.85690369793606,505.0
32,53.9331919934003,502.0
33,53.772259883024454,280.0
34,53.76460486893021,88.0
35,53.753809528843966,188.0
36,53.71839175354686,700.0
37,53.921743866760956,328.0
38,53.68713135554953,634.0
39,53.66751517185446,658.0
40,53.959427942519106,650.0
41,53.83936910838997,578.0
42,53.7326256436854,802.0
43,53.75991958165151,226.0
44,53.79953730382807,710.0
45,53.73989938313608,187.0
46,53.83092041872361,914.0
47,53.75388999724065,842.0
48,53.81938962911092,859.0
49,53.59358637323536,61.0
50,53.797090577734025,160.0
51,53.85334211705899,244.0
52,53.52856944707143,728.0
53,53.7528033347634,766.0
54,53.70867267180107,644.0
55,54.20054475545307,602.0
56,53.910916498053766,824.0
57,53.791561401462126,691.0
58,53.88900914823296,508.0
59,53.76412736155218,242.0
60,53.97482890628341,800.0
61,53.85468232412921,331.0
62,53.66080389609391,769.0
63,53.67085438698217,104.0
64,53.66797399956424,266.0
65,53.904427794526214,796.0
66,54.0454935579782,397.0
67,53.99147816032066,841.0
68,53.869102929749026,91.0
69,53.9044508588988,427.0
70,53.65598057649145,283.0
71,54.05134427819492,562.0
72,53.83512444473871,686.0
73,53.75438123305366,361.0
74,53.77476850298827,472.0
75,53.78661019299834,446.0
76,53.7691471164783,86.0
77,53.87600206239958,823.0
78,53.86110392362296,343.0
79,53.839766392414305,50.0
80,53.868695562263845,253.0
81,53.885112221961286,14.0
82,53.74854140422202,692.0
83,53.607741290793555,661.0
84,53.81539492288371,512.0
85,53.857768379325265,340.0
86,53.875664561177594,356.0
87,53.70196718175442,13.0
88,53.88243825124302,722.0
89,53.81918723646895,724.0
90,53.72721510193725,458.0
91,53.75183913694388,2.0
92,53.84540215844633,199.0
93,53.72305350679088,128.0
94,53.85794423606774,344.0
95,53.741879986450925,595.0
96,53.98085418748939,745.0
97,54.011717900460056,410.0
98,53.648357949015654,872.0
99,53.658359882530924,740.0
100,53.90963690757648,637.0
101,53.81976720686788,355.0
102,53.80031029355538,808.0
103,53.797700662349264,856.0
104,53.67748435847061,301.0
105,53.95402551796793,38.0
106,53.82967005483483,193.0
107,53.97400184861867,164.0
108,53.99233167995276,548.0
109,53.788293470974665,922.0
110,53.91085162831895,787.0
111,53.666457148777994,250.0
112,53.62837638780599,709.0
113,53.87854761476956,619.0
114,53.6927477430426,20.0
115,53.67828207268274,865.0
116,53.774095184594884,319.0
117,53.96062290973,985.0
118,53.80692949072134,1.0
119,53.81335730085865,76.0
120,53.253608181377835,58.0
121,53.80499843921614,8.0
122,53.696562160855805,718.0
123,54.0489946040235,934.0
124,53.60892398491573,668.0
125,53.692386160692735,814.0
126,53.71293487633311,346.0
127,53.830156918046924,850.0
128,53.746435016554535,229.0
129,53.81040713723807,481.0
130,53.73181600917256,559.0
131,53.80606773133352,1002.0
132,53.88214484737443,304.0
133,53.79006803611148,788.0
134,53.922931587098994,448.0
135,53.70301941170121,926.0
136,53.97591252471053,80.0
137,53.795699043414274,146.0
138,53.66161294661131,382.0
139,53.900888210543684,514.0
140,53.9768767580232,854.0
141,53.81995776825329,170.0
142,53.62428881873461,712.0
143,54.150036248671334,799.0
144,53.823694890676336,916.0
145,53.92249201277955,262.0
146,53.52126650710967,320.0
147,53.71888953759925,415.0
148,53.65126567033891,97.0
149,54.3759733541209,976.0
150,53.69873305995518,560.0
151,53.655036863149334,547.0
152,53.57299731768422,589.0
153,53.70548479048744,452.0
154,53.70992215942722,830.0
155,53.61014986793699,982.0
156,53.756735667405245,682.0
157,53.80790365317004,44.0
158,53.94767304313395,988.0
159,53.53066457275727,715.0
160,53.79984564794932,235.0
161,53.41569479562981,601.0
162,53.907365511294834,82.0
163,53.90282387175925,763.0
164,53.78511970178603,376.0
165,53.861708962360815,214.0
166,53.89003178712274,847.0
167,53.588388667269925,685.0
